,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,43.852208400664566,115.94718148723184,-61.4186430900298,-23.404097961875188,156.95176229706107,222.37971590353584,-8.292500489636838,83.34216051005328,87.48595595616943,-73.84689407057772,11.96987178365654,-59.51344760062282,-6.869863997793157,-78.25370285658305,-278.1780965549969,19.206227943196016,-65.1243113070239,21.22380111202938,-25.971341154227268,-52.667336374166,42.24838682039087,-129.60484055633083,115.8157960924456,-77.5003257413757,68.99437930378276,-22.21029523294031,-88.45084858526414,229.87543459891543,141.2300648181428,98.03217198132758,-1.7119793089673416,-72.87365145781446,126.13366803101584,1.192922034455792,37.60408832004218,-204.70870112335325,-127.01644164213866,177.81091144854278,28.8070056108865,-172.73091589276527,-67.58685731838533,55.43206813456337,-79.67977062692195,-46.50515943561257,65.19461297745248,-138.32714481623677,-70.90406510385601,-37.86385894186219,224.72809333979455,-33.7111858044623,52.05625209090682,163.72484978902,-112.17271984340078,-71.1684691298022,-10.901501958513457,-42.30027269382395,-11.762429630090065,38.67778033871398,68.08737144708078,-115.04666659130125,15.736984132168958,-56.0428301624662,-204.62113193136977,-33.92807479858374,-75.58177521447,-24.9738152054126,148.3114361222493,-62.65099047412407,-52.94874738516242,-23.987257709910768,80.54808920786137,-65.40061036921617,-25.738856040144242,-197.3190332798376,-167.858666864528,-0.6163365589128321,85.52422211973092,31.052464490189212,-97.74579836324791,-35.90054907438027,71.2459587359989,-118.70072674240258,99.17360337180135,-70.79098000254803,44.10520901268836,1.883140015249407,15.544781652761678,-59.86985830269689,64.35669883176058,14.067389094204765,142.81211836814285,-68.50280773846255,-131.26953089564134,-58.26725930644383,4.606993343999564,-195.78223175798507,-114.05129126549787,-46.32390671372238,-67.20191258110376,-182.45511850786028
1,31.065744420622753,-163.65934515233778,-22.43864666834847,47.51057808717064,213.72394815694844,213.77960589761918,-65.66527630523706,44.55102167749911,-139.5946044228937,13.124657873077114,-8.27287778995109,183.6093270240363,-34.932623197914765,46.2906667545462,-32.37023486404533,126.87691868753942,-104.61393284745546,-117.15812061482632,-46.87868239579945,161.38097338234928,-12.649481972817306,-108.43451102949713,-220.31137699616266,-38.255626785395286,187.20568952262371,-65.91011627597294,169.45346547174802,-6.278684318650147,-69.72959289600047,-25.54152613567981,64.29655724800861,-138.91059598800518,-40.85378215570389,-0.9550006261375844,-75.90260316034312,87.60941915540663,-101.65375809924943,68.36173575310221,-27.377872262743587,4.058038273546351,-95.43873039022115,-0.494374527285608,-79.5323784228747,51.24796405268254,-148.39506722820065,226.45144978861097,65.4425766033407,4.945445645399952,-106.54376262091299,-48.89229309786533,281.0844059723076,-0.8986706874638487,227.95952429944765,-49.95415877251046,-14.270677684020066,-26.5069392327816,-166.17010204947854,-80.11719747490197,56.20752045806354,-123.82482641548407,-142.6429034999603,123.43728526109403,-204.71347682583647,19.542339912140097,142.6142319068103,-1.5734935263342396,124.39202016412037,92.62761881452025,159.69733197573407,40.496631909407355,-201.36630685423563,-90.39938695634115,4.9459957681957345,-63.19393988410441,46.08353791131699,-22.18503599739512,78.74690898994906,-6.912572621732724,-62.04710168841008,-136.41394405725728,93.42600921181644,-81.49920003105413,-220.47380214586028,15.10124217379301,-27.600341446018913,-79.68682784868301,37.73883454294347,7.793001965569229,-82.10005598486127,-91.4817313749532,172.1644441413962,-9.542383733797449,112.15131627936432,-2.6578086004170336,-49.26122649551879,119.71111896236827,210.9427534115935,212.75462163524753,-116.72773184733798,-208.27749575569223
2,-17.03755926292351,73.51317825722185,-5.522550066242486,-123.4197737912963,-67.76541156313101,-191.31935135690907,10.14872170121668,1.7868013021816447,87.71535891559127,-33.83848351867784,178.5171222792995,-68.003644269313,87.61986398174615,82.8315180973754,87.22638342809029,-32.92929489453708,85.03612816072634,-102.14441659625184,-102.59574206745896,48.69299400656492,-120.73958599640433,45.69238180827651,15.338297053712125,-46.81930606885767,91.70449345039648,61.234154676181575,-248.61583855103905,106.70498435823406,-51.41331591334658,-38.00261776731743,225.14723599526712,-137.37895529656353,18.397974674361198,8.655232580716401,-4.846400794957484,-113.5665843301241,88.9209547087786,-213.75016928219753,-37.88449342335428,-56.44256870181133,-2.4687075746687284,-31.992135700720258,-78.06590158203221,47.63496951483505,41.50100954632535,-7.676033636287009,-143.72900015642412,-118.44020726156761,48.47838951065599,101.33455735556622,-97.04382624227189,51.304999329376045,-247.31827361504935,247.1352615186302,-58.616367676846984,35.58687706221477,41.553088252431266,51.988352008981174,188.4622066360026,-64.32468548223228,-54.591754515953625,150.06767741666033,6.610593586572816,-72.2350219066835,-93.42670927410525,-11.902360932260997,1.8348804068270292,12.290731052280481,-168.64484838678842,152.1056352405952,-110.59072191434731,80.12968120584763,-61.35079563544741,1.788869635113682,29.67533958011474,-247.09574344800242,-105.70270842950613,-97.20311541356456,-20.036213337038898,8.354075923046567,-120.70761791544562,-15.108392804862936,151.76281536696632,49.764304985123744,152.6808526910088,42.84760623100773,-181.05480561995748,75.31476146027583,18.003417255450625,-36.7729390677481,48.74521030005457,58.134431370357454,43.426563191040465,-32.83913144703368,-237.49427191320552,91.19326669929016,96.99523215660476,79.21958089775838,2.3782209677539945,-148.82440702520285
3,-44.29492744300447,-42.61258253407927,-19.947223582895436,-53.86215987869549,-280.91216177701926,108.74940744204254,-136.49278811262988,-93.7477203256549,56.40927884189683,-138.17541135101865,-33.834740987580936,12.928536892244798,-146.66901742612782,74.27209610793591,-136.1839763987592,58.19093192541711,-53.19705951669459,114.92092217997347,-3.0734920351892714,-48.79710261035947,27.276978408572955,27.983413818096775,-91.91814844257142,-61.63949794912058,-40.39114469881454,-44.492218344142906,101.83814956051971,69.30219441982757,82.17484172933936,-185.6731428708246,72.42786019068676,39.30751673047646,10.575311314593371,-44.32219271301214,-23.929217015185138,220.9516094005254,157.86887197173107,-111.88893443356791,171.3810180746704,-108.17500530297697,7.549392648252937,-128.76392111570456,223.45535794954193,-111.32108244501194,65.38041722882858,-186.04455439908716,-110.63840400754987,-128.56839926644906,-11.955730946611059,-101.73226080650839,7.819703172442762,46.346585349368304,-103.32707156896923,129.76782454240006,68.11729611141406,-60.0887865082543,-5.859706409488828,-16.81372939890282,-41.647824285790826,31.211901943936084,34.29183684174056,-40.924565952967754,57.98359770315117,110.08105490724974,-167.58121556130035,40.55370660743871,-28.34426995931113,107.50846830396759,-121.60762598784257,-44.377886785563284,34.19711981623752,101.96462267229734,-144.68905706801615,80.8882188302344,-162.4466055920314,34.17066745463299,-41.504455115431476,-166.98366524697005,-188.32658107804338,106.52071887175829,-36.24543268542247,-130.95778599114857,84.73528873914034,-140.94603496913152,-95.37557341655109,-29.675586514519892,16.013763296643223,-44.29134180310998,196.5131096348729,-45.6750581379312,-51.25629048412349,59.1893761801525,-2.961793319097782,-41.9312996462981,-204.3889238660789,-75.62178271406408,25.329804041685744,12.723504527589617,-29.670176931522175,-142.06546542318685
4,42.61067996738678,-77.83556723784875,-48.69521979196495,-6.160415945624367,-31.639460589492224,-131.03772955202814,-111.62212704607357,71.40097064044714,-80.20246991705194,-42.33265236124054,-139.26964498284127,114.61408761837319,124.33520923900775,88.37747924009317,125.90779730460449,36.16410581734363,2.6773214560401413,-54.53974076327778,-32.4436549977519,-75.935994094234,138.4432394345273,24.58275727018232,-106.00381780576242,-52.55143088537159,-131.96094982786286,-52.013898748815535,78.78982107360491,166.23824264611042,-27.41188180208137,3.7107540178238994,-5.652056416356727,2.0768178563296007,70.99251183434554,-25.720044039294788,264.18487776928913,-58.29542996760807,160.44078939985556,-81.57669532724182,-170.12412831314467,113.8092372271179,48.44000029747177,-84.81886667192201,-26.98923919452674,-157.02853208321514,4.11524051280153,132.3242506039957,-81.06762917916552,36.65680699899658,78.11307462682099,90.54637159215208,163.90240138352507,-25.703296088707905,85.02314842449422,-63.65566632529608,162.0777556152261,-5.647707775744301,67.8237132801478,-43.8453734353112,-63.55843240660284,-100.2467510120814,-43.871312750373946,33.74258273583584,-163.75881867153527,-0.2853587659357361,-14.286510228463015,-32.36308995897584,43.11224768508443,166.5888120411779,-194.38709368275372,-22.55187463615398,-51.441310341734024,-109.81916572493304,-19.57425073261948,56.9772870155974,15.791569762058455,-25.347283023141546,96.56010044692135,-98.77639312822619,99.37025087462213,34.09961323960338,-25.047992881826325,34.92474062036903,-126.01035201594195,211.91436227687274,-47.67221839041074,-56.53940108919785,75.00985723072361,-17.84111527300471,-50.074558111961146,-193.70860169751614,40.904654990458376,-200.6859751088811,19.362468307751453,39.963853819761944,-21.67432248631212,-103.56449518491746,209.20188866652936,-80.1989487136293,-45.11418029282604,77.39724149356584
5,27.017220440405264,-38.028500078133106,-30.179310626200177,83.99417554894012,-13.592931058623414,-50.33078078156464,9.060521063479168,-101.54980997955288,-97.59141709623543,51.174451749283,-60.49165833065607,67.18476983550539,22.948143337232107,123.08066686305199,92.74896311756822,165.6351566289068,142.1372941229306,-60.22452065508477,-46.58891716464913,-204.5381866179593,-106.62690161323624,21.999715131760045,-48.81710061844518,-6.38422404702585,-119.7529973504393,-28.68964481712434,114.6234956397644,6.593624790943266,-26.298229517503213,35.55469155419447,-122.92848416403844,227.34257379007255,38.59863403361625,-2.380758960086406,-57.19303554769819,-5.491256107466701,17.832841509252333,131.47918758977843,-107.85332394385895,-58.35291663814077,-17.868420760505206,-26.935766074614786,-148.7413290640922,3.2414411821622524,-82.05694283732204,-84.5440098710182,29.612325166293836,-93.14257422764308,58.629906284780496,-153.2715380361938,31.37861132039692,-44.28381168413081,10.979605156192905,-75.57155364474215,-13.468659670328254,115.47939997081396,-81.22506067540294,30.11170934440489,-62.88593935890526,-156.94836408915293,-19.873869542543456,59.68544957470995,-134.19250145123405,-177.2026380854172,-83.8532155068447,196.5327507119601,31.458975661130555,-101.9963375096558,-217.24948045874334,22.445176610565426,-47.68865639538167,-4.912865385311579,71.59770681039227,-173.218262306389,28.03908436526918,95.53406947416784,-11.552110807709983,-71.79278255786593,-76.49691231033783,15.800361808860226,160.84870002895536,-138.18292203920223,48.70280233600749,-98.28942785341228,-79.66021995156767,-29.61230789157336,-47.6910472783737,-44.222624414465585,-69.85882302823282,75.43252963462567,-62.266101018763194,-32.917431025628495,-124.09735377161493,-126.33871486579318,-2.4015610215252683,103.99998381071278,40.59200419539921,-73.48042862382471,41.0029313202192,56.634640135450944
6,-242.55318828531364,-101.72973966762333,-220.23808906535413,-89.6148383928777,-110.61410893290223,39.71005299242297,-54.02117325839697,9.941172402937513,32.138406344188624,146.0437353087961,93.12569117916696,-54.84872009118257,-106.04107109578224,-61.86327399914163,79.91426977825068,0.3581015427079931,-65.97090741120513,201.334724047185,-123.58139240566872,-77.13544409194567,61.153289308772344,123.9879858553536,-185.40744003898735,15.68477561742844,-79.86740609485695,-42.690690434398114,-45.80542866441256,-2.352826641242065,-43.35953175146004,44.48215363296648,-25.3176731722403,221.27266099332684,-59.36551396088687,-14.144618675391477,-20.832415538345366,-159.52876610390726,-104.5124864557907,-86.60584953359593,6.829572795547471,112.1015217449315,53.272914578639316,29.672865206417526,-154.3389705380714,-61.27866430922514,124.55431076428086,-76.96018556777328,46.17463812273963,82.23940503027615,133.48068769461068,-20.147204414586508,210.7951568234855,175.99468384520088,-36.25303375027113,-179.0425109278215,45.50712772683761,66.9556366299485,-45.585610117489566,7.668832225290209,18.427939869522852,70.8971026152374,29.798234567662586,-88.76135577598879,-24.43230162851067,-43.09323093815722,-129.72968668373596,-181.97274589639682,111.82915029014018,-33.53423885865108,156.889990789353,85.23438434884724,49.21451097435467,-34.98396250005956,-69.20470181110451,-30.51639643082236,100.82472432310216,97.39852999486098,19.14680307964748,-5.819810553534503,48.36216035382592,-109.44820440662315,27.214228080002684,112.80924005752522,-102.89895306167267,107.88421961955441,-2.6413456331177687,34.17354438994666,-53.565617041250015,156.31362252562116,-81.13608358532844,-151.453336117192,235.0165631917573,-54.26936722932577,-11.512800103416405,-15.689173598212095,18.980892667956457,-74.23218233552727,57.907613188100505,-14.633902768096652,61.61411795445642,-44.61628312470689
7,-211.50768651270027,-63.7453867394881,-20.163639221150397,0.7632340010321123,-4.356877680439967,-150.9890171310323,-134.131849528728,143.70917367429243,-5.701848544120491,141.7392195770185,-127.76645975163218,-48.636641629245005,10.030960233124857,-252.67566153643187,65.971325662794,52.26064426741714,34.03864575481639,-137.6904959179462,-12.083373992837942,-49.79148148348862,-4.00607533477451,86.93306314315993,128.30351037657516,182.9349905278744,-99.17131092915017,-107.18392800389674,-25.348439782310006,-53.038553243884024,27.54358597029144,-35.353168871822305,-64.09936030039398,-173.7488036727086,15.464983994101189,-174.8089073883018,104.38345243857967,-71.58788444663412,-22.860069067519984,-36.137283267803205,166.2433933910228,-18.50529745930332,-186.6747076559,0.017058490784284428,34.64662460362383,99.01192987446856,134.0384088169925,-41.89544849616075,7.8479611664140885,71.48186237515594,-89.90656578101772,59.2635156233066,-10.901364533363624,204.29028286355515,29.50806697904093,-80.23730145859983,-2.3763743273515194,137.68251089920295,-68.0503047212508,-24.34238848160139,208.30762739599356,151.56149849169324,251.18514065696246,79.45750212135468,-189.87588328592045,-120.84693978969439,-37.08480024066415,-62.900317019343476,18.796153535307464,39.53434755078352,15.457475895325926,44.98545171525675,-61.44312992665277,175.87452655020797,30.778873794161882,30.110384669838552,60.65253685208709,-46.89157284391069,-329.60835560580836,-204.8185165953198,129.64092018732694,-5.310450427208235,-9.062663836776421,22.811823902021125,14.168697478158174,-50.48399793955116,-161.1362263163713,-188.2095135819509,24.79101408182028,100.90971212203992,100.88696864351915,19.43086743371442,-183.9812790455953,2.962978201028831,65.7761257217342,130.89320213564523,68.96688016009071,90.06917398049504,-30.66812305387916,62.41028479084076,-7.171829404611573,81.92847751752865
8,23.28084110587537,-87.32214640759443,37.63040113689314,-167.77796544884035,-74.19194564005367,80.78674480198575,-138.78623564303734,76.70778404685711,-65.96312666891492,-129.85015216930623,-3.844518369666568,-91.17783479997547,-13.585897516988476,-144.04070036746944,-118.01230184779567,-73.2753946156776,-78.58400592470335,157.5550271875824,0.3982368618819906,66.87254558002489,24.17794327116843,49.82367144829979,-35.76230354115902,-84.73456427618791,37.512782362460825,4.32848554166811,-100.65659821243491,31.020930753148786,-146.71022014533224,168.3603156331245,-114.23033149176713,44.67810008384637,-63.84581051955314,18.760216989879464,-129.3656831160308,68.73238540720207,-87.5010008687509,54.23760780022069,16.851169382985752,16.70403186581467,85.11787494598236,-176.06898490387417,35.43693592446511,30.763881584801222,100.8987055757299,65.18974089490585,-214.80341228251035,-65.75712207661927,33.01184142151305,-184.77555017859174,-201.10456741293646,110.90508000733088,7.218533129803345,-7.092674857191016,29.87410679157981,-24.226011619031816,92.69234114140656,108.83337312669745,79.84574463865702,114.79329907012581,-36.55400202412661,-39.16950435414231,-2.968911202727883,-11.693991553258419,-45.173547377699336,118.40199577652012,88.59975043641974,-23.066695334351255,-114.20861205849337,7.829406984608657,75.52911901156895,65.88539794487292,-38.98242097274877,101.19161748458419,-61.23077037070605,-29.946706907984037,174.41110330943786,-23.55716241502934,53.677051745906,-119.0874499344285,122.88715480139447,-59.040360857235875,-174.9589390706124,-80.5490883457876,-105.32987284379449,13.036695453316934,195.5075648807998,-133.7116815229948,47.49221243599312,-4.267020956627989,-153.11616970718282,84.67016546637072,-179.40135049763126,-87.79822360053691,-25.320356003258983,9.840240782052584,221.73518632890787,26.476568984167514,-52.63543733131028,-159.63638531346206
9,129.11762088490136,109.6574006593811,-79.17353183483158,78.22494347632755,58.38962375195972,-93.31782784117748,-85.26979898974481,-101.03985887968805,20.60381760311375,-126.72209487912225,109.96579579324386,11.846817977211403,-223.053917362396,1.1306419405664048,56.28091307512304,33.37991046308823,73.29626438575058,-37.865795263415045,49.14596462970937,80.24993935610341,55.26853640429078,-83.7851960181467,140.539157208312,156.72172126450613,-91.39475143405292,91.75153589175903,21.05563221778247,-88.4146114212701,199.01801734782353,-26.48217322662727,-107.13658339116759,-22.335516883600015,85.34562837677066,-146.81932331567245,275.6640471077957,33.120103442851956,-50.19055559715532,32.427089870800266,118.06666334648435,56.29119140707191,10.598611872712032,-62.96766755225025,-35.478755195073546,-72.43639460171174,-150.5601837719866,-101.59598762418227,-183.79937357559308,-108.75990047465527,-80.93096397213799,140.74587450946953,51.577134700343976,-189.00521646678646,-11.065299117212122,123.0502738499647,-40.56394614486719,243.84453084693695,-41.561746654503004,-14.803134926945491,-88.46627738693633,-94.89448475242804,65.13967964160963,13.557291461733097,42.657201047325664,85.4899558317817,63.25926440082007,69.75640002440498,-189.94376568406193,-11.497763794224003,-116.61762381372316,-50.98583622212727,-31.591970828199724,-151.20863027194173,-75.33317789220064,111.89285834492799,-103.47205160959135,51.543360857751665,-176.14260502961974,-121.91464091039208,-73.17556902595821,225.61573840608142,-83.18535307036498,89.58300430843647,32.73860450214352,128.44605365723422,10.472141566552244,-22.881033011392216,41.8559027305192,99.75780246467949,9.886323532436576,-44.43273077094271,11.904986155296674,-261.70114032622985,104.39091525966042,17.790937313174496,25.189798821138147,171.83737584283898,-8.357600791961083,145.96954501232133,-87.01662921206459,68.01359613574863
